_id,problem,answer,solString,drawing_image_name,label
66c591469ad9ae2eb34a2ec7,"""$1 -  {\\Large \\frac{2}{5}}= $""","[""[3/5]""]","""\\begin{aligned}1-\\dfrac{2}{5}\\dfrac{10}{3},y_{0}=0,60\\\\\n\\overline{5}\\end{aligned}""",7aee86c0-5f8b-11ef-bddf-e5feac673c30.jpg,1.0
65de680018263e47f38994f3,"""Beräkna med huvudräkning. \n\n$655 / 10=$""","[""65,5""]"," 65,5/10=65,5",125f0460-d5c3-11ee-8901-8dad299fb5bf.jpg,1.0
66bcff17db9f4428c9f0ad19,"""Use the place value chart and arrows to show how the value of each digit changes.\n\n$6.671 × 100 =\\underline{\\hspace{1cm}}$""","[""667.1""]", 6671     n6671 ,a51485b0-5a6f-11ef-9e28-858f75f70d4e.jpg,1.0
679b4fc671c7f7ba732885e1,"""Förkorta.\n\n${\\Large\\frac{14}{35}}$ med $7$""","[""[2/5]""]","""\\dfrac{141}{35/2} >=\\theta """,3f654cb0-def2-11ef-a628-5d56ba0f45a8.jpg,1.0
66c5ad99ec39b658f89a434b,"""Beräkna.\n\n$0{,}4 \\cdot 3 = $""","[""1,2""]","  *   0,4/1,2  * ",5cba8800-5f9c-11ef-83c7-c166a6b49f2c.jpg,1.0
65defd1018263e47f396d8da,"""Beräkna.\n\n${\\Large\\frac{3}{5}}+{\\Large\\frac{1}{10}}=$""","[""[7/[10]]""]","
 3/5+ 1/10=   
 6/10+ 1/10= 7/16
 ",ec5c3130-d61b-11ee-91a5-5740fbf7f6a5.jpg,1.0
66bcea54db9f4428c9ef53b3,"""Complete the equation with a number that makes it true.\n\n$\\quad 6\\cdot \\ \\underline{\\hspace{1cm}} =9$""","[""1.5""]", x^1;x^5/9,44f87350-5a63-11ef-9e28-858f75f70d4e.jpg,1.0
679b4aa9bc0fd87e08d1de4b,"""Wilma matar sin hund två gånger om dagen. Totalt får hunden 8 dl torrfoder.\n\nHur många deciliter torrfoder fick hunden per måltid?""","[""4""]","""\\begin{aligned}1,\\sup \\\\\n\\dfrac{,...i..}{\\dfrac{,}{\\dfrac{12}{atanh_{1}}}}\\end{aligned}""",33333a40-deef-11ef-a8e6-5b18f8aee6ae.jpg,0.0
679b44a5bc0fd87e08cedb5d,"""Beräkna $16+3\\cdot8=$""","[""40""]",""" ] \\cdot 2+16=40""",9cf18710-deeb-11ef-8912-bf30d2c2fd41.jpg,1.0
66bddf31db9f4428c9f74cc0,"""Vilka koordinater har punkten?""","[""(3,-2)""]"," (3,-2  )",3863d9d0-5af5-11ef-9e28-858f75f70d4e.jpg,0.0
66c5947cb928bd7bc2e8be91,"""Beräkna.\n\n$ 13\\cdot5=$""","[""65""]","  !3/65,",64dda710-5f8d-11ef-9016-d5df574c02f3.jpg,1.0
66c5bfacb928bd7bc2f442d4,"""Ett kg potatis kostar 8 kr. En påse kostar 2 kr.\n\nAdam köper 6 kg potatis och 2 påsar. Hur mycket får Adam betala?""","[""52kr""]","""  8  * 6=48     n2  * 2=4     n48+4=52  """,22ffc7a0-5fa7-11ef-83c7-c166a6b49f2c.jpg,1.0
66c5a267c9824dd9afc86a54,"""Välkommen till Magmas sommarspecial!\n\nEn glasskiosk säljer 232 glassar en dag. Dagen efter säljs 47 glassar. Hur många glassar har sålts  totalt?""","[""279""]","""  23^2     n+  47/279  """,b111bbf0-5f95-11ef-a392-e3bf4fcf123a.jpg,1.0
679b4ab2a28ccd2d7b9a20df,"""Skriv $0{,}005$ i promille.""","[""5promille""]","""\\begin{aligned}O_{i},005\\cdot 1600=5\\text{\\textperthousand} \\\\\n\\_ \\end{aligned}""",38bdaf40-deef-11ef-a8e6-5b18f8aee6ae.jpg,1.0
66c60eec4401880a134fb26c,"""$-x-4\\left(6x+2\\right)$""","[""-25x-8""]","""\\begin{aligned}\\dfrac{-x-}{}D\\widearc{x^{4}=\\lim _{01x-8}},\\\\\n-25x-8\\end{aligned}""",5f87cc70-5fd6-11ef-82dd-839783cc1374.jpg,1.0
65de332b4680e64e884c7a60,"""Vilket tal saknas?\n\n$6{,}9$ cm $=\\ \\underline{\\hspace{1cm}}$ mm""","[""69""]",69  *s  text { ver },966aa0e0-d5a3-11ee-91a5-5740fbf7f6a5.jpg,0.0
66c5fcedd23c93bc41029d0f,"""Ali har $3$ påsar med $2$ kulor i varje. Han ger bort $1$ kula till sin kompis. Hur många har han kvar?""","[""5""]","""\\begin{aligned}3\\cdot 2=6\\\\\n6-1=5\\end{aligned}""",a5c8e120-5fcb-11ef-8885-e72984f517db.jpg,1.0
66c5a5e5b416ff15a153aca6,"""${\\Large\\frac{11}{20}}=\\ \\underline{\\hspace{1cm}}$ %""","[""55%""]","""\\begin{aligned}11055\\\\\n200100\\end{aligned}""",c5b74f00-5f97-11ef-83c7-c166a6b49f2c.jpg,1.0
679b4f6b45d53f49de04e6c9,"""Beräkna. \n\n${\\Large\\frac{48}{4}}=$""","[""12""]","""\\dfrac{48}{4}=12""",0958c840-def2-11ef-a807-47f8f54c4711.jpg,1.0
66c4bcfc2823bd4e59c46605,"""Figure 2 is a scale copy of Figure 1. \n\nWhat is the scale factor?""","["".2""]","""-8\\sqrt[i^{2}] {}""",f2590020-5f0c-11ef-949e-0d2b4c5f8dcf.jpg,0.0
6790aabe9459727087afc623,"""""","[""[3/8]""]","""\\dfrac{3}{8}""",011ce9d0-d89a-11ef-b956-2f032dafef2d.jpg,0.0
66c5d78a3aecb69a883def3d,"""Skriv talet som saknas så att likheten stämmer. \n\n$ 12=\\underline{\\hspace{0.5cm}}-20$""","[""32""]","""12=32-2,""",5cfbcd60-5fb5-11ef-8885-e72984f517db.jpg,1.0
679b4f8cbc0fd87e08d3dc90,"""Ella och Johannes köper likadana askar med hallon. Ella köper 4 askar och Johannes 2 askar. Varje ask innehåller $x$ hallon. Tillsammans har de $x+35$ hallon. \n\nHur många hallon finns i en ask?""","[""7""]","""\\begin{aligned}6x=x+35\\\\\n5x=3sx=\\dfrac{35}{\\tau }=t\\end{aligned}""",1d35ed20-def2-11ef-a807-47f8f54c4711.jpg,1.0
679b4ab354996f4dac791566,"""Beräkna.\n\n$7 \\cdot 5 =$""","[""35""]","""7\\cdot 5=35""",3977b070-deef-11ef-ba05-dd83d798fc96.jpg,1.0
66c47e102823bd4e59bb9f5f,"""Beräkna. Svara i blandad form.\n\n$7\\Large\\frac{3}{7}$ $-$ $3\\Large\\frac{5}{7}$ $=$""","[""3[5/7]""]","""  714212835     n424447-26-     n213  7/7  """,714d4380-5ee7-11ef-8f1a-43bf29d1e2c4.jpg,1.0
65ddebf218263e47f37ecee7,"""Skriv i bråkform.\n\n$3{\\Large\\frac{1}{2}}=$""","[""[7/2]""]",3  * 2+1,22733a00-d579-11ee-8901-8dad299fb5bf.jpg,1.0
678e1a31164cfd5cc496a337,"""Utför multiplikationen.\n\n$3b\\cdot b=$""","[""3b^[2]""]","""\\begin{aligned}@b^{2}\\\\\n\\exists b\\cdot b=\\Theta b^{2}\\end{aligned}""",ab18b100-d712-11ef-9c68-6d1fd901680b.jpg,0.0
66c590b253ed40276b1d0940,"""Vilket tiotal kommer närmast efter 80?""","[""90""]","""80\\theta ^{10}""",22cedd50-5f8b-11ef-9016-d5df574c02f3.jpg,1.0
678e1a25decbd3d59612148a,"""Skriv räta linjens ekvation för linje A i koordinatsystemet.""","[""y=x+1""]","""y=x+1""",a3d0ad80-d712-11ef-8310-e9eea1f66654.jpg,0.0
679b4b41ebb2365ffcc35dfc,"""Multiplicera in i parentesen.\n\n$   3(x+4)  =$""","[""3x+12""]","""\\begin{aligned}3\\cdot x+3\\cdot 4\\\\\n3x+12\\end{aligned}""",8e3fa360-deef-11ef-8912-bf30d2c2fd41.jpg,1.0
66c5a795b416ff15a15472ec,"""Beräkna med uppställning.\n\n$994-618=$""","[""376""]","""\\begin{aligned}99\\dfrac{10}{4}\\\\\n\\dfrac{618}{376}\\end{aligned}""",c73c72f0-5f98-11ef-83c7-c166a6b49f2c.jpg,1.0
66c577699ad9ae2eb346e631,"""En biosalong har 28 platser lika fördelade över 7 rader. Hur många platser är det på varje rad?""","[""4""]",  140     n56  ,0fe47ab0-5f7c-11ef-b545-fbfe2eddcfbf.jpg,0.0
679b508bb650ebf5db0d659a,"""För $3$ kg apelsiner får Ossian betala $42$ kr. \n\nHur mycket kostar $5$ kg av samma sort om priset är proportionellt mot vikten?""","[""70kr""]","""\\begin{aligned}\\dfrac{4^{1}2}{3}=14\\\\\n14\\cdot 5=?0,\\end{aligned}""",b4f67f80-def2-11ef-8912-bf30d2c2fd41.jpg,1.0
66c4b8bb2823bd4e59c3cdbd,"""Skriv talet utan tiopotens.\n\n$2{,}5 \\cdot 10^4=$""","[""25000""]","""2u^{5}u^{0}u^{u}v^{0}""",691e4d80-5f0a-11ef-8f1a-43bf29d1e2c4.jpg,0.0
679b4bdd9ac78160b6842088,"""Med siffrorna $2$, $4$ och $6$ kan vi bilda tresiffriga tal. Hur många tresiffriga tal kan bildas?""","[""6""]","""\\begin{aligned}2464..26\\\\\n464624\\\\\n2r_{1}\\cdot 642\\end{aligned}""",eb0b96d0-deef-11ef-a8e6-5b18f8aee6ae.jpg,1.0
66c45e5b80bb6e0506c38e1e,"""Visa hur du löser uppgiften.\n\n$22+27=$""","[""49""]","""\\begin{aligned}=E+\\% =\\\\\n\\cdot \\dfrac{\\dfrac{1\\nearrow \\nearrow }{0,A}}{\\overline{\\nearrow A}^{+}o^{0=49}}\\end{aligned}""",8b1854c0-5ed4-11ef-a10c-a36933657f8b.jpg,0.0
678e1a13080b14ebb7a83b60,"""Välj koordinaterna för punkt Q.""","[""$(-3,3)$""]","""\\left( -3,3\\right) """,9945b400-d712-11ef-b550-d7ae74c188fa.jpg,0.0
66ba4fc80ee42fa21079b6c0,"""At midnight the temperature is $-6\\degree \\text {C}$. At midday the temperature is $9\\degree \\text{C}$. By how much did the temperature rise?""","[""15°c""]",   begin{cases}0     n0c     n-6  * .  end{cases}     n1 ,fa642480-58d5-11ef-a9aa-db250ef82d33.jpg,1.0
66c6054523ceab9d2cd48d51,"""Ställ upp och beräkna.\n\n$555 - 238=$""","[""317""]","""\\begin{aligned}10\\\\\n555\\\\\n\\dfrac{-238}{317}\\end{aligned}""",9edaf240-5fd0-11ef-82dd-839783cc1374.jpg,1.0
66c5a7fcb416ff15a1548e1a,"""Beräkna med uppställning.\n\n$777+315=$""","[""1092""]","""  1     n  t_{315}^777/1092  """,0422a8b0-5f99-11ef-83c7-c166a6b49f2c.jpg,1.0
66bda93a216e2cdf92ae158e,"""Lös följande uppgift. Visa hur du räknar. \n\n$ {\\Large \\frac{7}{8}} - {\\Large \\frac{3}{4}}$""","[""[1/8]""]","   7/8-  6/8  1/8     n, ",0d8e05c0-5ad5-11ef-ad98-437001376d33.jpg,1.0
66c443553ed1768891a1934c,"""Myra har 95 kr. Hon köper en skjorta som kostar 79 kr.\n\nHur många kronor har Myra kvar?""","[""16""]","""95-79=""",6f6bee40-5ec4-11ef-a10c-a36933657f8b.jpg,1.0
679b5005bc0fd87e08d40fd2,"""Beräkna värdet av uttrycket $2a+4b$ för\n\n$a=5$ och $b=3$""","[""22""]","""\\begin{aligned}2dx4\\times 3=12\\\\\n22\\end{aligned}""",6509fce0-def2-11ef-a807-47f8f54c4711.jpg,1.0
66c45f7c80bb6e0506c3c4c1,"""Beräkna.\n\n$500+70=$""","[""570""]","""500+70=570""",375cac40-5ed5-11ef-a10c-a36933657f8b.jpg,1.0
679b4af054996f4dac793060,"""Förenkla uttrycket.\n\n$2x+5x-4x$""","[""3x""]","""3x""",5e039da0-deef-11ef-a8e6-5b18f8aee6ae.jpg,0.0
679b45689ac78160b680f22b,"""Kamila purchased a piece of fabric that is $98.68$ cm long. She trims off $8.85$ cm for her project. \n\nHow many centimetres of fabric is left?""","[""89.83""]","""\\begin{aligned}8\\begin{cases}\\dfrac{}{t}\\\\\n\\phi \\cdot \\cdot 68\\end{cases}\\\\\n\\dfrac{-8\\cdot 85}{89\\cdot 83}\\end{aligned}""",11a8fbb0-deec-11ef-a8e6-5b18f8aee6ae.jpg,1.0
66318a337b55d311d8a8950b,"Use the shapes to complete the equivalent fractions.

$\quad {{\Large\frac{1}{2}}={\Large\frac{?}{4}}}$","[""2""]","
z^x z=4/x^2=1/2
",41369910-0750-11ef-9a56-e3eae6f51f45.jpg,1.0
65de11b64680e64e88495989,"""Vid en fartkontroll av $1\\ 200$ bilar körde $22$ % för fort. \n\nHur många bilar körde för fort?""","[""264""]"," [

22  % a c 1200  text { bilar }   
1  %= 1200/100=12   
22  %=12  * 22=264
 
 ]
6",a5427660-d58f-11ee-8901-8dad299fb5bf.jpg,1.0
679b4af9bc0fd87e08d201f2,"""Lös ekvationen.\n\n${\\Large\\frac{x}{3}} + 13 =24$""","[""x=33""]","""\\begin{aligned}24-13=11\\\\\n11\\cdot 3=33\\\\\nx=33\\end{aligned}""",634cc3e0-deef-11ef-ba05-dd83d798fc96.jpg,1.0
679b4f6d45d53f49de04e7a8,"""Räkna ut $8\\cdot100= \\space$""","[""800""]","""\\begin{aligned}8\\cdot 100=\\\\\n800\\end{aligned}""",0ab59920-def2-11ef-a628-5d56ba0f45a8.jpg,1.0
66ba0696f8a5c3b89d44f8e1,"""Consider the expression $5 \\times 5 \\times 5 $.\n\nWhat is the exponent in the exponential form?""","[""3""]",  * 5  * 5=5^,599bc4c0-58aa-11ef-a0d8-a729d5e1cbb0.jpg,1.0
679b4b76a7ef42554dd00e9b,"""Använd uppställning för att räkna ut differensen av följande tal.\n\n678-632=""","[""46""]","""\\begin{aligned}678\\\\\n\\dfrac{-632}{046}\\end{aligned}""",add56c50-deef-11ef-aa83-c52f06cd8db0.jpg,1.0
679b495ebc0fd87e08d14371,"""Förenkla uttrycket.\n\n$(5x-2y)-(2x-y)=$""","[""3x-y""]","""\\begin{aligned}50\\times @_{y}@x+y\\\\\n3x\\cdot \\oint \\end{aligned}""",6dbcfee0-deee-11ef-a807-47f8f54c4711.jpg,1.0
66c595429ad9ae2eb34b209d,"""Skriv talet i bråkform.\n\nen tredjedel""","[""[1/3]""]","""\\dfrac{1}{1^{3}}""",db006b80-5f8d-11ef-9016-d5df574c02f3.jpg,0.0
6790aaa503cc1428a598fdca,"""$61{,}5-37{,}4=$""","[""24,1""]","""\\begin{aligned}10\\\\\n1\\\\\n24,1\\end{aligned}""",f219fcc0-d899-11ef-9c68-6d1fd901680b.jpg,1.0
66c5c814ec39b658f8a0a99f,"""Lös följande uppgift. \nVisa hur du räknar. \n\n$ {\\Large \\frac{7}{8}} - {\\Large \\frac{3}{4}}$""","[""[4/[32]]""]","""\\begin{aligned}\\dfrac{7\\cdot 4}{g\\cdot y}-\\dfrac{3\\cdot 8}{4\\cdot 8}=\\dfrac{28}{32}\\dfrac{-24}{T^{32}}\\\\\n\\dfrac{4}{3}\\end{aligned}""",25767ab0-5fac-11ef-83c7-c166a6b49f2c.jpg,1.0
66c455136b6c2b4e4c07686c,"""Beräkna.\n\n$53+6 =$""","[""59""]","""\\begin{aligned}53\\\\\n+6\\\\\n50\\end{aligned}""",02c9b730-5ecf-11ef-a797-61c13be6a797.jpg,1.0
679b4567a28ccd2d7b977911,"""Vilket tal kommer efter $39$?""","[""40""]","""+0""",10e6e430-deec-11ef-8912-bf30d2c2fd41.jpg,0.0
66c587a09ad9ae2eb3475306,"""Skriv som en tiopotens.\n\nen miljon $ =$""","[""10^[6]""]","""10^{6}""",bae8c200-5f85-11ef-bddf-e5feac673c30.jpg,0.0
679b4592bc0fd87e08cf4e59,"""Michael builds a sandcastle that's $95.7$ centimetres tall. He adds more sand to make it $1.1$ centimetres taller.\n\nHow many centimetres tall is it now?""","[""96.8cm""]","""\\dfrac{95\\cdot 7}{96,8}""",2b030100-deec-11ef-a807-47f8f54c4711.jpg,1.0
65de411818263e47f3870dd4,"""Beräkna $5{,}13\\cdot 5$ med uppställning.""","[""25,65""]","5  * 5=25  5,13/25,65  quad 5  * 13=65",e25e2a50-d5ab-11ee-8901-8dad299fb5bf.jpg,1.0
679b46ac9ac78160b68195b6,"""Which image shows the calculation used to find the sum of $4.3$ and $16.81$ correctly lined up for the column method?""","[""B""]","""\\begin{aligned}i\\\\\n44_{i}\\not \\ni .9.3\\\\\n\\dfrac{1\\left( 1\\tan | \\cdot \\right) _{\\ast i}8\\mathbb{D} }{\\overline{\\dfrac{10^{6}\\cdot \\oint _{C}E\\oiint 1}{\\oint _{\\alpha c}Q_{eLi}\\begin{bmatrix}\n-6n \\\\\n9_{,m}4_{m}y\n\\end{bmatrix}f_{1}}e}_{a}}\\dfrac{1}{r_{ax}^{4\\Uparrow }}Fe^{in}c\\cdot \\end{aligned}""",d2e66f60-deec-11ef-aa83-c52f06cd8db0.jpg,1.0
66c61ea24401880a13517603,"""Write in standard form. Be sure to place commas where appropriate.\n\n$9$ hundred thousands $1$ thousand $4$ hundreds $7$ ones.""","[""901,407""]","""q_{0},1,0407""",bca0df60-5fdf-11ef-82dd-839783cc1374.jpg,0.0
66c470e605d3acb0e93bf135,"""Beräkna.\n\n$6+4=$""","[""10""]","""\\begin{aligned}000000+\\\\\n0000=10\\end{aligned}""",989934b0-5edf-11ef-bedd-6d530af471d1.jpg,0.0
66c5b977b928bd7bc2f33f56,"""Till 4 katter går det åt 2 burkar kattmat varje dag. \n\nHur många burkar går det varje dag åt till 6 katter?""","[""3""]",  @  ≤ftrightarrow      n2     n@@00     n3  ,6fce6540-5fa3-11ef-82dd-839783cc1374.jpg,1.0
65de2aaa18263e47f384f6ab,"""Förenkla uttrycket.\n\n$3a + 2b + a -5b$""","[""4a-3b""]","
3 a+2 b+a-5 b   
2 b-5 b=-3 b   
3 a+a=4 a   
4 a-3 b
 ",848b3a10-d59e-11ee-91a5-5740fbf7f6a5.jpg,1.0
679b4b09b659721fa1afaa57,"""Find the valule of *x*.""","[""131""]","""\\begin{aligned}131=49\\\\\n,.\\\\\n\\udots \\because \\therefore \\cdot 180-\\\\\n\\ddots \\vdots \\vdots ::!iii\\because \\\\\n\\ldots \\ldots i_{i},49\\\\\n\\cdot \\cdot i:iii\\\\\n:i\\cdot \\ldots ,\\end{aligned}""",6cc00bd0-deef-11ef-ba05-dd83d798fc96.jpg,0.0
679b4542a7ef42554dccfbf1,"""Lös ekvationen.\n\n$4x-6=14$""","[""x=5""]","""\\begin{aligned}4x-Q\\dfrac{-1}{6}y_{+6}=20\\\\\n4x=\\dfrac{20}{4}=5\\end{aligned}""",fadf6540-deeb-11ef-8912-bf30d2c2fd41.jpg,1.0
66c5931853ed40276b1daf28,"""Beräkna.\n\n$4\\ ·9=$""","[""36""]",4  * 4=36,91390cb0-5f8c-11ef-83c7-c166a6b49f2c.jpg,1.0
66c5e776d23c93bc4100c1d7,"""Beräkna. \n\n$10 \\cdot 4{,}25 = $""","[""42,5""]","""10  * 4,25""",d9e73d10-5fbe-11ef-82dd-839783cc1374.jpg,0.0
65e1842fc79c9acbc93f17ba,Hur mycket är $1$ % av $275$ kr?,"[""2,75kr""]","275/100=2,75",a3bb4320-d79d-11ee-8901-8dad299fb5bf.jpg,1.0
6790aaae7168baead7a92d5f,"""Maya frågade några kompisar ”Vilken är din favoritfrukt?”. Stapeldiagrammet visar resultatet.\n\nVilken frukt var minst populär?""","[""Apelsin""]","""AP^{01}\\sin """,f6f37140-d899-11ef-b109-4705c9aa7690.jpg,0.0
678e1a49e10b1cadb651b5db,"""Vilket tal är $x$?\n\n$x \\cdot 4-2=10$""","[""x=3""]","""3\\cdot 4=12-2=10""",b9c36bf0-d712-11ef-bd5b-fb17c47e2d4b.jpg,1.0
66318ebda5e97e2a76e5e500,"Given $UV$, $WX$ and $YZ$ are straight lines with a common intersection point at $O$.

Find the value of  $y$.","[""64""]","begin{array}{c|c|c|}
hline 0 & & 
hline & & 
hline & 0 & 
hline & & 
hline & & 
hline
",f6498220-0752-11ef-9a56-e3eae6f51f45.jpg,0.0
66c5cd1dd99bc7e915b411c4,"""Vilket tal är $x$?\n\n$1={\\large\\frac{3}{4}}+x$""","[""[1/4]""]","""\\dfrac{1}{7}""",25eae000-5faf-11ef-82dd-839783cc1374.jpg,0.0
66c4765c05d3acb0e93d11b0,"""Hur stor andel av kvadraten är vit?\nSvara i decimalform.""","[""0,40""]","""\\begin{aligned}0,u_{0}-\\\\\n,\\end{aligned}""",d98a6400-5ee2-11ef-bedd-6d530af471d1.jpg,0.0
66c65c1f4401880a1358b23a,"""Fill in the blank.\n\n$3$ groups of five $= \\underline{\\hspace{1cm}}$""","[""15""]","""\\begin{aligned}2^{34}5^{189}b^{1213}\\\\\n1611\\end{aligned}""",62dab210-6004-11ef-8885-e72984f517db.jpg,1.0
679b4ab2a28ccd2d7b9a20be,"""${\\Large\\frac{2{,}4}{6}}=$""","[""0,4""]","""card_{11}""",386ad450-deef-11ef-ba05-dd83d798fc96.jpg,0.0
66c46501587907697760f443,"""Lös uppgiften och skriv svar.\n\n${1-\\Large\\frac{1}{5}}=$""","[""[4/5]""]",1'=  x  llbracket /5  fallingdotseq ,81f3f350-5ed8-11ef-a10c-a36933657f8b.jpg,1.0
66c440449bdc8e2c40dbbfe2,"""Lös följande uppgifter:\n\n$\\large 53,8+24,9 =$""","[""78,7""]","  1     n53,8     n  t2n,9/78,7  ",9bc2dc80-5ec2-11ef-a797-61c13be6a797.jpg,1.0
66c63afad23c93bc41097d77,"""Multiply using the standard algorithm. \n\n$\\quad 399\\times13=$""","[""5187""]","""  1197     n  +3990/5187  """,a1415d60-5ff0-11ef-82dd-839783cc1374.jpg,1.0
65def9e8804aabb919a97461,"""Vad är rektangelns omkrets om dess sidor är 2 dm och 5 dm?""","[""14""]",40,0b45ed90-d61a-11ee-91a5-5740fbf7f6a5.jpg,0.0
65def9630f4eee052d79715e,"""Beräkna.\n\n$8 \\cdot 40 = $""","[""320""]","
40   
 * 8   
 hline 320
 ",bbb127e0-d619-11ee-8901-8dad299fb5bf.jpg,1.0
679b448fa28ccd2d7b970e62,"""Vilket tal pekar timvisaren på?""","[""12""]","""12""",90b979d0-deeb-11ef-a8e6-5b18f8aee6ae.jpg,0.0
679b445ab650ebf5db07d185,"""Beräkna.\n\n$9 \\cdot 9 =$""","[""81""]","""9\\cdot 9=\\left( 8\\right) """,70a5ce50-deeb-11ef-a8e6-5b18f8aee6ae.jpg,1.0
679b457cbc0fd87e08cf4460,"""Vad visar bilden? Svara i blandad form.""","[""1[1/3]""]","""K_{3}""",1df4df10-deec-11ef-8912-bf30d2c2fd41.jpg,0.0
66c5d884d23c93bc41fe1e3e,"""Beräkna värdet av uttrycket $2x-3$, när $x=6$.""","[""9""]","""\\begin{aligned}2\\cdot 6-3=\\\\\n12-3=9\\end{aligned}""",f1db5fe0-5fb5-11ef-82dd-839783cc1374.jpg,1.0
663208387b55d311d8a961d0,"På påsklovet åker Mehmet tre varv i ett skidspår som är $870$ m långt. 

Hur långt åker han sammanlagt?","[""2610""]","
870 
36/26 2
",5e805a10-079b-11ef-aa20-3bd61271a8cb.jpg,1.0
6631a030a5e97e2a76e5ee89,"Round to the nearest thousandth.

$\quad 0.0549$","[""0.055""]","0.0549
0.055",5c3a43d0-075d-11ef-aa20-3bd61271a8cb.jpg,1.0
679b4be2a7ef42554dd03f74,"""Lucas calculates the total weight of three bags, which weigh $67.8$ g, $34.2$ g, and $12.5$ g each. He uses the column method to add together the first two weights and then to add the total to the third weight.""","[""114.5""]","""\\begin{aligned}=+.8\\\\\n+10\\dfrac{\\dfrac{3420}{110^{2}+20^{14}=}}{2.01}\\\\\n\\dfrac{\\dfrac{114.5}{2165}}{}\\end{aligned}""",ee0c0590-deef-11ef-a807-47f8f54c4711.jpg,1.0
65dc798f18263e47f352a65d,Beräkna kvoten av $15\ 000$ och $100$. Addera kvoten med produkten av $900$ och $9$.,"[""8250""]","
15000/100 & =150 
& +8100 
& +150/8250
",5defd710-d49c-11ee-8901-8dad299fb5bf.jpg,1.0
65defbc9804aabb919aa327f,"""Förkorta bråket med 4. \n\n${\\Large \\frac{4}{12}} = $""","[""[[1/3]]""]","
y  ÷ y=1   
12  ÷ y=3
 ",28f6d470-d61b-11ee-8901-8dad299fb5bf.jpg,1.0
66c617e44401880a13509ccf,"""Solve.\n\n$\\quad 14+6x=-10$""","[""-4""]","""  14+6x=-10     n-14-14     n6x=-24     n  ÷ 6  ÷ 6  """,b7a49d70-5fdb-11ef-8885-e72984f517db.jpg,1.0
66ba30680ee42fa21078ac4c,"""Consider the expression $5 \\times 5 \\times 5 $.\n\nWhat is the exponent in the exponential form?""","[""3""]", 123     n5  * 5  * 5 ,466e5e80-58c3-11ef-a3de-bb93863b4f6a.jpg,1.0
66c5e55ad23c93bc41007c78,"""${\\Large\\frac{2}{3}}\\cdot{\\Large\\frac{5}{6}}=$""","[""[[10]/[18]]""]","""\\dfrac{2}{3}\\cdot \\dfrac{5}{6}=\\dfrac{10}{18}""",98205c50-5fbd-11ef-8885-e72984f517db.jpg,1.0
65e83c6021fed9da83902f5a,"""Beräkna utan räknare. Svara i decimalform.\n\n$3{,}52 -{\\Large\\frac{12}{100}}=$""","[""3,4""]",3.4,f42364a0-db9e-11ee-bed9-33b3eda68546.jpg,0.0
679b501bebb2365ffcc55abf,"""Beräkna kvoten av $12\\ 000$ och $400$ och addera med produkten av $700$ och $7$.""","[""4930""]","""\\begin{aligned}\\dfrac{120QQ}{4\\mathbb{Q} Q}=30\\\\\n\\rceil 0_{9i} >=,4\\text{\\textperthousand} \\end{aligned}""",72807d90-def2-11ef-a8e6-5b18f8aee6ae.jpg,1.0
679b447754996f4dac75f812,"""Vilket tal är störst? \n\n$5{,}05$ eller $5{,}4$""","[""5,4""]","""\\begin{aligned} 505| \\overline{\\Theta }0\\\\\nsiar\\dfrac{1}{5},4\\end{aligned}""",82015160-deeb-11ef-aa83-c52f06cd8db0.jpg,1.0
679b4f86bc0fd87e08d3da3f,"""${\\Large\\frac{1{,}6}{2}}=$""","[""0,8""]","""\\dfrac{16^{2}}{2}=0,8""",19b4b5a0-def2-11ef-a8e6-5b18f8aee6ae.jpg,1.0
679b4b0145d53f49de0319d8,"""Det ska stå samma tal i bägge rutorna. Vilka två tal ger rätt produkt?\n\n$\\boxed{\\phantom{a}} \\cdot \\boxed{\\phantom{a}}=36$""","[""$(-6)⋅(-6)$"",""$6⋅6$""]","""1-W110""",67bfd570-deef-11ef-a628-5d56ba0f45a8.jpg,0.0
679b4f9da7ef42554dd1bb0c,"""En skolklass Instagram-konto har $9 \\ 797$ följare. Om skolklassen får $10$ följare till, hur många följare har klassen då?""","[""9807""]","""9807""",2657e0c0-def2-11ef-a628-5d56ba0f45a8.jpg,0.0
679b44a6a7ef42554dccaea4,"""I koordinatsystemet har vi ritat in linjerna till ekvationerna $y = 2x + 2$ och $y = x + 1$. Vilka koordinater har skärningspunkten?""","[""-1,0""]","""-1,0""",9e108ba0-deeb-11ef-a628-5d56ba0f45a8.jpg,0.0
679b4fdf45d53f49de051845,"""${\\large \\frac{726}{3}} = $""","[""242""]","""\\begin{aligned}1\\\\\n\\dfrac{726}{\\rrbracket }=2462\\end{aligned}""",4e987180-def2-11ef-a628-5d56ba0f45a8.jpg,1.0
66c50095f72a18a35da3b5b8,"""How many objects do you see? Draw one more. How many objects are there now?""","[""7""]","""\\begin{aligned}\\Rightarrow 5\\\\\n14\\end{aligned}""",3cbb0690-5f35-11ef-8c2d-95446774bc50.jpg,0.0
66c5b9afec39b658f89d057d,"""Lös följande uppgift. Visa hur du räknar. \n\n$ \\Large \\frac{1008}{3}$""","[""336""]",  10008D/3=336,916afab0-5fa3-11ef-83c7-c166a6b49f2c.jpg,1.0
